-0.5569,0.501,-1.9873,-0.7487,0.469
-0.6361,0.5496,-2.7831,-0.1953,-0.3098
-0.1266,0.7017,-0.343,0.2913,0.4007
0.0426,-0.3036,-1.4087,-0.9409,1.2773
0.3542,1.0016,-0.088,0.6357,0.5268
0.3028,1.2685,-1.4063,1.2036,0.5945
1.2796,-0.3579,-0.9432,-0.3735,-1.104
2.5182,-0.1063,1.2124,0.7764,0.3651
0.5741,-0.0615,-0.5143,-0.7254,-0.7153
0.4352,-0.6722,-0.566,-0.1797,-1.1768
0.2618,-2.6821,-1.4968,-0.2646,-0.3064
0.932,-1.2049,-0.1318,-0.7054,1.417
1.5459,-1.0628,-1.0245,-1.5654,0.8207
1.156,-0.8995,1.303,0.0785,-0.6133
0.3063,0.4451,0.4044,0.7968,-1.6922
0.1783,-0.5648,0.8467,-0.9315,-0.2023
0.0258,0.1694,-0.6069,-1.5144,-2.1976
0.5306,0.4606,-0.0355,0.3132,-1.1741
-0.5595,-0.3161,-0.2614,0.8618,-1.7836
-1.2973,0.8162,-0.4599,0.3625,-1.9436
-1.0437,0.0845,-1.1465,-1.6715,-1.536
-0.8417,0.631,1.1229,-0.9691,-0.0094
-0.9359,-0.6087,1.082,-0.4536,0.222
-0.0411,-1.1966,0.7952,0.6107,0.5901
0.5503,-0.7961,0.5571,0.1229,0.2816
-0.0798,0.1713,1.5285,-1.3404,-1.3165
0.9889,0.6188,3.0719,-0.1452,0.2919
1.2171,2.3742,0.8863,0.3581,-0.4713
1.0479,1.3776,0.2244,0.9719,-0.6758
1.148,1.4942,0.4462,0.3884,-0.962
0.5894,0.3672,1.0192,1.4955,-0.9619
1.4903,-0.614,0.5372,1.1434,0.8497
1.7092,-2.4781,-0.6908,0.3345,-0.0706
1.9634,-2.0514,-0.8171,0.8659,0.1147
1.5008,-0.2931,-0.9596,1.0836,-0.1493
0.2228,0.1084,-0.6509,-0.5962,0.0377
2.492,0.5266,-0.6146,-0.327,0.376
0.9713,-0.3117,0.292,-0.4311,-0.6746
0.9286,-1.9165,-0.0719,-0.1275,0.4287
1.2268,-0.8998,0.1519,0.4789,1.5952
1.2462,-2.1003,-0.196,-0.4604,1.9507
-1.1333,-1.4275,-0.8505,1.0137,-0.296
1.8239,0.191,-0.3626,-0.0087,-1.3457
1.0938,-0.6199,-1.2743,-0.1409,0.5428
2.0298,-0.3655,-0.9247,1.0122,-1.3461
3.0081,-0.6496,-0.3158,1.4407,1.7928
2.0542,0.7771,-0.8316,0.7549,-0.7621
2.5999,0.8847,0.5784,-0.2155,-1.3448
2.9465,0.1058,1.3639,-0.865,0.4621
2.4177,0.0191,2.2825,0.8612,0.3364
0.9191,-0.0676,-0.4897,1.213,0.6999
1.4645,-0.0711,-1.2595,-0.9133,-0.493
0.1917,-0.3209,-0.2745,0.5225,0.5356
1.8897,-1.2583,-0.5625,-0.6368,-0.2013
0.49,-0.7674,0.0992,1.0186,-2.2452
1.1488,-1.9669,0.7219,0.3764,-1.5859
1.3523,-2.7867,0.471,-2.2892,-0.7029
2.3843,-2.9912,-0.7044,-1.0409,0.7871
1.8831,-0.4292,0.2308,0.0163,1.8768
2.3017,-0.3267,0.2838,-1.5431,-1.6749
1.3466,0.1682,0.1269,-0.9164,-0.9702
0.1325,-0.12,-0.221,-0.489,-0.1659
0.2374,0.0544,-0.4566,0.0634,0.0572
1.4051,-0.8329,1.1616,-0.9739,-2.2065
-0.1957,0.7143,0.629,-2.3872,-1.3036
-0.6086,1.0949,-1.1006,-1.3266,-0.1188
-0.0196,0.6718,-0.4541,-2.2513,0.0404
0.7004,-0.1929,-0.0331,-1.8629,-1.3397
0.1827,0.4002,-0.8732,-2.0547,-0.2761
-1.2311,1.5753,-0.9635,-2.2802,-0.02
-1.5742,0.4817,-1.3672,-2.0278,1.5472
0.5256,-0.8148,-1.9681,-0.8979,-0.0439
0.1174,-1.0384,-1.0923,-0.6575,-0.4125
0.8786,0.4184,-1.6262,-0.7255,0.8154
1.2831,-0.3629,-1.327,-0.929,0.3451
1.9005,0.1987,-0.7259,-1.3672,-1.2137
0.1676,-0.8097,-1.7981,-0.6251,0.0579
-0.2719,0.0747,-0.5867,0.6648,-1.2999
0.5882,0.7555,-0.2583,-1.0587,0.9592
-0.2421,-0.0943,-0.6132,0.3054,1.2164
0.5087,-0.1248,-1.507,-0.309,0.9649
